source_id,original_path,processed_path,split,source_hash,geometry_hash,is_real,is_duplicate
cubicasa5k/labels/train/10187.txt,CubiCasa5K/labels/train/10187.txt,raw_cubicasa\train\10187.txt,train,d3f2225ce5611d559d6c3455b75acea1f54aedbf7daa92ff9dc9cbc1e7ec2f9a,bcfddddd498109f4dee2b6c80ccdcfd9e3560cc07f658ce064570ab83b5edaec,True,False
cubicasa5k/labels/train/1019.txt,CubiCasa5K/labels/train/1019.txt,raw_cubicasa\train\1019.txt,train,54311d1cfb71584a2bb8a043738a99dd50a2a7acbb4088e8e5b10a9e06d05439,d7498f3e630fa5421f3d6e1ac3f9a1f67c379efeb708858d9cd8bb82284ff65c,True,False
cubicasa5k/labels/train/10190.txt,CubiCasa5K/labels/train/10190.txt,raw_cubicasa\train\10190.txt,train,f2f1292eda19b60ffbcf5d07dc1dc6e3cf53fb7f170ebccd549b28c393d152ca,6badebaf332e3fbb838a23c30d75a9bf252ee31ee496ff4795bcf3be963bcb1b,True,False
cubicasa5k/labels/train/10191.txt,CubiCasa5K/labels/train/10191.txt,raw_cubicasa\train\10191.txt,train,e0d2614cdc4d4a80c713ac372c4f6c41c54a1c5aee950a6e802d4d5a6c0f9851,0d55b6b77b7883be351e3877faaf6ed8ce649ee9e726860c2b1791d495bbc8ed,True,False
cubicasa5k/labels/train/10196.txt,CubiCasa5K/labels/train/10196.txt,raw_cubicasa\train\10196.txt,train,fedeb4c56beea45568785953f003bcf8820e5ef51a5c8036f9aaf661638e7d58,285651de13fc07fd9a0d933d339d5483a1a5d6ba680dc48cbb48625d88608dbf,True,False
cubicasa5k/labels/train/10199.txt,CubiCasa5K/labels/train/10199.txt,raw_cubicasa\train\10199.txt,train,b8d666d0665c595c605daafeb3ef70e7c66e516d00c473c35cf59dbc2931bb45,4ecba62be95b891a970be92c08f387fa8f832e88f37d15563befeb0ea9d4e601,True,False
cubicasa5k/labels/train/1020.txt,CubiCasa5K/labels/train/1020.txt,raw_cubicasa\train\1020.txt,train,24dc3ddf4fc4b470df91f45ff1beb56bf6cc6b1be0db8042368b4993ffe3ee6c,d5bc30ee33227c5745894b9b9e453abd85ad999336911c9c729c358cd8ae1929,True,False
cubicasa5k/labels/train/10200.txt,CubiCasa5K/labels/train/10200.txt,raw_cubicasa\train\10200.txt,train,fe002bf32b63de5a80cdf55333b08e0331c4d26a8f53b349901bdcdfcc745e4c,b263b6bd4eed35ba06c21d075c3c8cc9b138d61a01bc19ffedbce9d4a84c3a16,True,False
cubicasa5k/labels/train/10203.txt,CubiCasa5K/labels/train/10203.txt,raw_cubicasa\train\10203.txt,train,68b2ff0ff730a6464fdf83a2b20374eb47ee1523e9e822b73cd95e8d125dcbe8,16434e6a0c5bf59b3713345aa82050c1282f4e98474626799c8f01176130de49,True,False
cubicasa5k/labels/train/10209.txt,CubiCasa5K/labels/train/10209.txt,raw_cubicasa\train\10209.txt,train,4902673c34a5b3ca95a1a6afcd26270e62ce51befaa0d2989e1d2dd55854245a,798d2a863709714c2cac26891fcc757cac47887ecd33453e64533729334d6f99,True,False
cubicasa5k/labels/train/10210.txt,CubiCasa5K/labels/train/10210.txt,raw_cubicasa\train\10210.txt,train,cdaeea962a681d749478f638bb97a5dec0a93f75819a11cba76502c836565a28,cb4f2c754b7156daa01fd50695293cde81dae39c16cad6e097fc2123b5d39a31,True,False
cubicasa5k/labels/train/10212.txt,CubiCasa5K/labels/train/10212.txt,raw_cubicasa\train\10212.txt,train,0b735e0ca162d878af7c4321e5db64468ea7215c0e626b52fbff40a9921b363a,39c09919963d4b5041558f828c869399773ba65e9f682c2ba2256673ccbe35aa,True,False
cubicasa5k/labels/train/10213.txt,CubiCasa5K/labels/train/10213.txt,raw_cubicasa\train\10213.txt,train,ba08604a036d67cee79751c7cab2f792d14b9b8951b17b0ae7c6dc8b918b65e8,815c4154142c84d7705215a56718372b2c72cd59a793af0b9713ad12b03b0f45,True,False
cubicasa5k/labels/train/10217.txt,CubiCasa5K/labels/train/10217.txt,raw_cubicasa\train\10217.txt,train,6561e38047861a9f08cd808ba004518d03b73e11443db0abaa8f40bcb4ab3fea,dfc43d03f7ff18545e3ad86db2aee5e889febedccefcc063015ad7005667ae7b,True,False
cubicasa5k/labels/train/10218.txt,CubiCasa5K/labels/train/10218.txt,raw_cubicasa\train\10218.txt,train,3aaf4027c4226e1d92ac2897d5ff7b895517705f3366c08fc0dfe406e39c0bd3,1cc9be64b87ce59f56e52b3445ea91673025c6d55acba58670b6815093b6cd6f,True,False
cubicasa5k/labels/train/10219.txt,CubiCasa5K/labels/train/10219.txt,raw_cubicasa\train\10219.txt,train,fbbb79194049c93216b7b0c9803f9ed0f46ef5f0d8c5c81ca9080a2f048ad355,d468698975ee415fd1d481543330fccebba359ee2856459657c76759a0f70132,True,False
cubicasa5k/labels/train/10220.txt,CubiCasa5K/labels/train/10220.txt,raw_cubicasa\train\10220.txt,train,ead40d39b3cdbec02d78e85c11ccc2e273837c9297bb3df750c2e7db428608ce,6e1126de2f88283801349d6e1de0eee1988b34d603eb1131002806598b30254d,True,False
cubicasa5k/labels/train/10222.txt,CubiCasa5K/labels/train/10222.txt,raw_cubicasa\train\10222.txt,train,53657e73e945a2bb27f321cc76b0dcdcbe3079031a2ed5f8014baa234a43b9cd,c2b0bcc46a25571e8b49c09ccadf1353b5810d052661db4d639d281248445694,True,False
cubicasa5k/labels/train/10224.txt,CubiCasa5K/labels/train/10224.txt,raw_cubicasa\train\10224.txt,train,21873b1a31be226b2f760727919f54739b23374226a60553f486216934e6e65d,6c31d17acef1f1243f3ee3494f6631f2eca2c8f5fa82e0fc83bd3a478663d2a9,True,False
cubicasa5k/labels/train/10225.txt,CubiCasa5K/labels/train/10225.txt,raw_cubicasa\train\10225.txt,train,20f2be98b360359c8e8326ff26bf6799f0358c4f8f1963f746bff0fcd7519706,7ba3dc7f3fa6a989222d291d2547d7e9f75691de07c2e84a62507fc0194ef23e,True,False
cubicasa5k/labels/train/10228.txt,CubiCasa5K/labels/train/10228.txt,raw_cubicasa\train\10228.txt,train,f087a98fab6879fed45f7670bf2c09bcaaf4673eb5853b0b88acadfb75d0f200,5a1b19200c4459ec21362589855127786d75b59389683736652b9cccbae0794a,True,False
cubicasa5k/labels/train/10230.txt,CubiCasa5K/labels/train/10230.txt,raw_cubicasa\train\10230.txt,train,1967fc23704f6965312976344ecf148b034d0b6bf805a464f99e9db99838fb0a,1141ecc49db52f8207b0df8b1843068e2447d5a4698b7b4c899343dcf871388b,True,False
cubicasa5k/labels/train/10231.txt,CubiCasa5K/labels/train/10231.txt,raw_cubicasa\train\10231.txt,train,8683764e4ed9cd6b271a83ada0f33a12fd14f16236f38d1d80c5875e84308702,3a50480e1c4cbaf860ac4a8cd97c3d7b931c05158b9de3d4120b43697b7cfabb,True,False
cubicasa5k/labels/train/10236.txt,CubiCasa5K/labels/train/10236.txt,raw_cubicasa\train\10236.txt,train,aac617f7f90023ed60543b443227967c61fed0c27bb1b5648b521213f2eda045,5bf0b74f9137474952e0f60271b64b5443ca61cdb2f4af4b11e427a303da6638,True,False
cubicasa5k/labels/train/10238.txt,CubiCasa5K/labels/train/10238.txt,raw_cubicasa\train\10238.txt,train,ffd446aea910573fa74606dc11675b41c2772e3619be8b486cb41700289010d6,8fecf7c0272a15e30bea572682d9ca5033b41f73a3f19a60b378dc4ffa7141bd,True,False
cubicasa5k/labels/train/10240.txt,CubiCasa5K/labels/train/10240.txt,raw_cubicasa\train\10240.txt,train,a73d4fb234a388b5acfa1d83dee1cf4d58b9b1a890511af82eaff04c1ac08710,0476b7dda4a833102b14c9b33ec4906b61dd759bc2f571475d7ef1c72644586f,True,False
cubicasa5k/labels/train/10241.txt,CubiCasa5K/labels/train/10241.txt,raw_cubicasa\train\10241.txt,train,d77210443556f2daeb4cf825276b56a7b1e498ab9c9b64c5e42eb115a80b62d0,ad72f58e1de59e45df936c272c9ed927bf2ad9bca108f1a928a8ca3728a4136f,True,False
cubicasa5k/labels/train/10242.txt,CubiCasa5K/labels/train/10242.txt,raw_cubicasa\train\10242.txt,train,6bd9c5c430bc56483a6295ab2c329bb35626c1482d21b7e427da4e369f9525e0,0a17f01c9f2e98ca76705894702bf8b0a3b381781148cf7862752bdcf5ffaa47,True,False
cubicasa5k/labels/train/10249.txt,CubiCasa5K/labels/train/10249.txt,raw_cubicasa\train\10249.txt,train,cc2cbdf41e8a579cf6f18ed78963162528bcf1c5b143895e614c74bfb7e11f41,fd9e7eb1ae7cd9690ccaac47c1b8c30da75742518e9c98ab472bfc6541adb3ed,True,False
cubicasa5k/labels/train/1025.txt,CubiCasa5K/labels/train/1025.txt,raw_cubicasa\train\1025.txt,train,5628019d3f348171d005f90941c83914391c4f59774da801594082d82643c184,7f38d760268170e35c363de438f77f08cbd4c628e856f3a3eaee8e5d5681fd4e,True,False
cubicasa5k/labels/train/10251.txt,CubiCasa5K/labels/train/10251.txt,raw_cubicasa\train\10251.txt,train,31ead304c0c40aff034837ea9756fbd230d9dd19cbd130370244f65811010dbe,36b5dcd69cb8fca4ec3174d253d41eb22aba07616fd1161581be41b11e476a43,True,False
cubicasa5k/labels/train/10252.txt,CubiCasa5K/labels/train/10252.txt,raw_cubicasa\train\10252.txt,train,a53bc4bbba6a60f637aad01dff6940092dc3485c6797351bffed6634e4cfa1e8,d6dd6eb622d566c3f59a61102cd928146c78ff5f283fc3f0552baef961f87684,True,False
cubicasa5k/labels/train/10254.txt,CubiCasa5K/labels/train/10254.txt,raw_cubicasa\train\10254.txt,train,fe3022f625847ef9c79cdffdaa98301ba5a4744a3459ced7618e3d343ad2b5d8,0ad9d2463914ff821db5ef75f792d27df89ab8c04d0b41cc6a6bfc0d495ad69d,True,False
cubicasa5k/labels/train/10255.txt,CubiCasa5K/labels/train/10255.txt,raw_cubicasa\train\10255.txt,train,be567bf91b99a63d4cf0508be67c64bf00ba1ce525255eee600ed13dda7236e7,e108b445b52ad453527199e7dd11b48d92adf9bebdf86faf4c810489086b29a0,True,False
cubicasa5k/labels/train/10260.txt,CubiCasa5K/labels/train/10260.txt,raw_cubicasa\train\10260.txt,train,12a261e217a3980fd80cc8fe245837d066f25fd9e96d6c87388c591ede08dce9,98e0cd038e374f82152d332e5bbeff66290b3fcd83ef9743537fd49eaac8faf5,True,False
cubicasa5k/labels/train/10262.txt,CubiCasa5K/labels/train/10262.txt,raw_cubicasa\train\10262.txt,train,fbc0f176be5bfeb040007f6e06ff8cea6a453ffbb944c60ab761b27164433e47,96643a98afab1233f9446ad8cf99512d9e3452cd2e247417626bd21a3207fd0d,True,False
cubicasa5k/labels/train/10263.txt,CubiCasa5K/labels/train/10263.txt,raw_cubicasa\train\10263.txt,train,401f5fa6477d93b9a5bbcb8b156bcfde2eca6e2bd33c44c182ef9872972a564f,fd2e8c748e29ccccd065e6b91505e3e90fb3fb406bd29507e2e37c647addc7df,True,False
cubicasa5k/labels/train/10266.txt,CubiCasa5K/labels/train/10266.txt,raw_cubicasa\train\10266.txt,train,a999397e027bb1b5ccf1d4601ef876cb3e04f8ff332917e1a16b84012fadd452,24508526e2e6e51d40e37ccfbc484f5ac65d6a31e7f4a4f442700fe6eb1d0c51,True,False
cubicasa5k/labels/train/10267.txt,CubiCasa5K/labels/train/10267.txt,raw_cubicasa\train\10267.txt,train,eea5b3283d180c09b784a57f1ba363d1d9eb4421a89c1bf962ca246b8e69eeab,c1505109286f951ec879890a0070563c77715202913b0aa980e74c481092aae9,True,False
cubicasa5k/labels/train/10271.txt,CubiCasa5K/labels/train/10271.txt,raw_cubicasa\train\10271.txt,train,e32aaa7455c3e446f41f21d2d027ad8ce4ba7f3f8d2f0ba6a0c04dcb8e5f0afa,96719901043135df55a3a5fc2cd5826d8b85fcd7b2aaf1361ec319a0a7c6238b,True,False
cubicasa5k/labels/train/10272.txt,CubiCasa5K/labels/train/10272.txt,raw_cubicasa\train\10272.txt,train,04d288bd7b5563bbed2c41a5ca5c6a8a0d6d7fb368aadc4f037d69cb39ac7094,6748dfdd50b2660b2fa1ce6fbedf78421c73c92efe5dd02653abaa580f6685e9,True,False
cubicasa5k/labels/train/10274.txt,CubiCasa5K/labels/train/10274.txt,raw_cubicasa\train\10274.txt,train,08fb44d1c9e834575b706f19df4fe0ebb6fcb08b17f3e94da687b8e314baeb60,4cb70f374fa610834074c81e20d5d6b8c56de955a039772ba385963db987490e,True,False
cubicasa5k/labels/train/10276.txt,CubiCasa5K/labels/train/10276.txt,raw_cubicasa\train\10276.txt,train,823e8f22411dd838370a12ffc2eda02760ee9f413f50e7dde8957e6cb80c1e27,6205c032b9ea62d5de23552bf6c0b6efbc1db9394350dd05aa4502474ecdaa96,True,False
cubicasa5k/labels/train/10278.txt,CubiCasa5K/labels/train/10278.txt,raw_cubicasa\train\10278.txt,train,a9a021db8fedd9ff7900490122614316d27d456e5e1e2a1fc49c2f575622a99e,cf78b8bcce8d7df7d5284ec6f92541e72462b58471085058d244a8d715d97a56,True,False
cubicasa5k/labels/train/10280.txt,CubiCasa5K/labels/train/10280.txt,raw_cubicasa\train\10280.txt,train,997abe52c655da8fa829d21778c66e80f5793ad8f0beea9c336cb2b0561302ca,efe9d1fdad9b8f8c4e1f31a8cb85856465d2e3fbb2e8220b2c5624e775497531,True,False
cubicasa5k/labels/train/10282.txt,CubiCasa5K/labels/train/10282.txt,raw_cubicasa\train\10282.txt,train,0a3d77226991a727734372156a76ce95b94075137639e53affb3284ec578e8cd,a1057d137e016517af8eb054bdc60f92d615b2a210839f8eabd83e1cd748710c,True,False
cubicasa5k/labels/train/10283.txt,CubiCasa5K/labels/train/10283.txt,raw_cubicasa\train\10283.txt,train,d9c7fcf1ba866746b9121a0be6ea9e12c3f0d9efb0bf8130dd7ef7b6d61f5c09,bf2abe77bb5063d21d338ce18cbf16ac9bd57a8bd75c77508932df25628652e4,True,False
cubicasa5k/labels/train/10285.txt,CubiCasa5K/labels/train/10285.txt,raw_cubicasa\train\10285.txt,train,379b54db72a5757e8a3a9b25f69d76a11ee2cb5f046e57a38d8e9a3f8af2d5f8,5c851d05020f56436341519a9d1fc446a6914c01e41a6a50830c4ed551200bde,True,False
cubicasa5k/labels/train/10288.txt,CubiCasa5K/labels/train/10288.txt,raw_cubicasa\train\10288.txt,train,018d714dfbb2821615e32c23a4db7c177f53032977aa7e9be786d959d973aab1,f357582b3ce98c7117e8194796e04a05876fca4e5e84d7a5cfa78f2eaf496ade,True,False
cubicasa5k/labels/train/10289.txt,CubiCasa5K/labels/train/10289.txt,raw_cubicasa\train\10289.txt,train,5bc72f53889a217dc79470433a15fb614626cac13c9e40b474eb178f4e39d74b,bfb7a7cf66558f976abd8bc6e8b76d1241d5cb8e34b8b5e6ba452b4b4bd0fb8f,True,False
cubicasa5k/labels/train/1029.txt,CubiCasa5K/labels/train/1029.txt,raw_cubicasa\train\1029.txt,train,b67e4dc7807186708134a210af880935d12348a8de6db80e69ab6667ff04fa5d,1d7d854b37229e4f6d785c50fbb0e7a37554f00ceefccb758cc53f99c026cac0,True,False
cubicasa5k/labels/train/10290.txt,CubiCasa5K/labels/train/10290.txt,raw_cubicasa\train\10290.txt,train,e1938a1bb81dcc5123c993746f146e5ddb7c54b445fa9f337c6e275459533d20,8590d35759513210b7c27193236d175c623420fcf387144a4d1ad65159aba02d,True,False
cubicasa5k/labels/train/10291.txt,CubiCasa5K/labels/train/10291.txt,raw_cubicasa\train\10291.txt,train,6e3a753b0f77ed6ea01bef602b289ec86a1d65d8f1ae3da5da30cb8607062775,e4dc8acc49ccaef78aeee45581cb413daf58512ced9cbee1616b1156ad1f560d,True,False
cubicasa5k/labels/train/10293.txt,CubiCasa5K/labels/train/10293.txt,raw_cubicasa\train\10293.txt,train,9b7277a56ba57972865286ae0a337f5f27bdc89b4fb2f896b77232d067c81c21,7efeeb5f3e48ab13c76dd9f5080a08e7d2b93fae67c55219d3868b5816e0efcc,True,False
cubicasa5k/labels/train/10297.txt,CubiCasa5K/labels/train/10297.txt,raw_cubicasa\train\10297.txt,train,efcfa0be757ccc01a0be3211ba500405d6ebb8df3a80024418b47af31ee72d6c,6cd07e3242e453948e3d68637f031ec18c9fc1e88b701ca970c039b48989a94c,True,False
cubicasa5k/labels/train/103.txt,CubiCasa5K/labels/train/103.txt,raw_cubicasa\train\103.txt,train,db3e035df401e9aacca672a344a6c6bc642d45bd9d52857677ba7ea42635e646,b700c5e2799a76d0cd905821d4591e762ddcad7659950ed400338591178a6de9,True,False
cubicasa5k/labels/train/1030.txt,CubiCasa5K/labels/train/1030.txt,raw_cubicasa\train\1030.txt,train,294d3a90ac8a8f126b7b802976174788865a1ac7f1e2c5b5cdfbb68ac8f1a1f2,c496231add1cbe3b201a30c70b7b9a2025d4ed0703f63870ea3424eb358f25d5,True,False
cubicasa5k/labels/train/10302.txt,CubiCasa5K/labels/train/10302.txt,raw_cubicasa\train\10302.txt,train,e947b0c4de1c668f816ff30b5ad2c97104c06dffcb73390e542b61834f0992da,11a33fd9cdf5ae2747cc5d782cc6f7fa49164eb0738958ea04fdcdf4a11e9e13,True,False
cubicasa5k/labels/train/10303.txt,CubiCasa5K/labels/train/10303.txt,raw_cubicasa\train\10303.txt,train,235ddfb116cf95565728ec7d62f07e2c22e94e5b9f1ca619bf66f0141eda0fb4,400f9243aa1332072dfb353e16cd5c583ef04744b33e0ade5570d09b1acf167b,True,False
cubicasa5k/labels/train/10304.txt,CubiCasa5K/labels/train/10304.txt,raw_cubicasa\train\10304.txt,train,ab2cd100a7217733c75266bf67e5d2a77410029947e1d413a3eb4083ff38110f,a690ff7badc8d1438a5ed33a3bc4680dbb3ff830267f06302a10452231b1ce26,True,False
cubicasa5k/labels/train/10306.txt,CubiCasa5K/labels/train/10306.txt,raw_cubicasa\train\10306.txt,train,228dc6c01eb29656b61af68f48d5c5a2e4e7ba006217bb04dbce152eb7ad739d,00b66c5a91c9d71cd514ec896dfbed3a6a8171b11194d2bb2d1608c768bd50ba,True,False
cubicasa5k/labels/train/10311.txt,CubiCasa5K/labels/train/10311.txt,raw_cubicasa\train\10311.txt,train,a6688ae312082031a37f767f058c8a7219a83f927cafbeb1892ec8fd46332b3a,a2d57ee3023c8a279b4cc0dcf1697212371f32cd34d28338ba030deb72dfe6e4,True,False
cubicasa5k/labels/train/10312.txt,CubiCasa5K/labels/train/10312.txt,raw_cubicasa\train\10312.txt,train,2cf77af973b8d7c1629ea7986cb43b66e4d7978e53a9714fa4792938e1e336f5,1098bec6d735ffdf20aa17ec56869456575b7a0d04c7fbe7feaab4c686dfe918,True,False
cubicasa5k/labels/train/10315.txt,CubiCasa5K/labels/train/10315.txt,raw_cubicasa\train\10315.txt,train,022676507f9f949cb839288fa6296f08c9f20cfc7d9d22dd8bf218beee9ab246,b50567edbebbb30f21453c701faf0e5865bf30857c4011581bd27091f47563d2,True,False
cubicasa5k/labels/train/10323.txt,CubiCasa5K/labels/train/10323.txt,raw_cubicasa\train\10323.txt,train,752d63faca8c950d7a1d93f1f77389f438bdd62bda9836cb848511e202d2650b,9e1ffee75fe732157a37e29402d0b12a60b0c51d8a14890e91dd8f1ba98a0bad,True,False
cubicasa5k/labels/train/10328.txt,CubiCasa5K/labels/train/10328.txt,raw_cubicasa\train\10328.txt,train,df6f757b89fab1b46e59d909552fbd1b90abdb391b40833d6b8942387130356a,e7a051beec63162f7b6cf94fd49d3f42cd854b917cc991827db1cc92b0164255,True,False
cubicasa5k/labels/train/10330.txt,CubiCasa5K/labels/train/10330.txt,raw_cubicasa\train\10330.txt,train,7bed301bbaa54cfc74d81c73ba0028895eebb245f5be817932398c94aab039c3,4942f2bc9e916297a4dafded263d4639411c70363690d8b84df98cf642960745,True,False
cubicasa5k/labels/train/10332.txt,CubiCasa5K/labels/train/10332.txt,raw_cubicasa\train\10332.txt,train,493227ccf819e633d566d5a0d44aa23b08d7b969bd812228a817c0a384254931,08d59226d2cbfeab2324e3c7d127e6d6e9aebf609cd633b6b9e3b11413e85ef9,True,False
cubicasa5k/labels/train/10334.txt,CubiCasa5K/labels/train/10334.txt,raw_cubicasa\train\10334.txt,train,b3e9a64d43e8009e18d3af30047b2cdbc6a65e9947273c23756d646a1914a04f,a968b8344a824bf7d3c5623c436611c015c707120d11b6bc1567a6b870e1ec39,True,False
cubicasa5k/labels/train/10340.txt,CubiCasa5K/labels/train/10340.txt,raw_cubicasa\train\10340.txt,train,d4bf5023c859ce4eae4f324826983a6935393025cabf2b0851d06e2673c87a00,9e3d5886ba9ec2f8db816f0d6132531b164261fb3247fc65b5337cf86cdc3a79,True,False
cubicasa5k/labels/train/10341.txt,CubiCasa5K/labels/train/10341.txt,raw_cubicasa\train\10341.txt,train,af3b9e038c9d7d03a8b894f975db65d0f7cb819d4f5f174ace6f3f24833dde9e,5f18984f40046855f46124bdead06bbfc2c9b839e012cbf6ec4b64a7ae658996,True,False
cubicasa5k/labels/train/10346.txt,CubiCasa5K/labels/train/10346.txt,raw_cubicasa\train\10346.txt,train,ef2d22fdad3157f6ea2b1476a10a2871e4103810d28cc670a20469599db743b0,afc758ab84c08035d21cc33c22bdcdce3b9306c9598d4ebe4703858660574190,True,False
cubicasa5k/labels/train/10348.txt,CubiCasa5K/labels/train/10348.txt,raw_cubicasa\train\10348.txt,train,401e6d9318b7974d2eaf19166436c2b12eec73df38ca83af52ba6d301276f0ef,a71b71f1aa59f2118bc9786ac7d10422dff41974e5985104bd3abf39561ef5a3,True,False
cubicasa5k/labels/train/10349.txt,CubiCasa5K/labels/train/10349.txt,raw_cubicasa\train\10349.txt,train,216442ec9baeb2fde6597bc055175b1e3f669896c6dc2c44bbf729aeb6bc78b7,948132695b1261cc7519214a7a7dad6ba2a6fb2494df9b666f03688849ada3bd,True,False
cubicasa5k/labels/train/1035.txt,CubiCasa5K/labels/train/1035.txt,raw_cubicasa\train\1035.txt,train,1ff12f5176aee5b1c82859c471befa37889aaab19029e0090a3164f6e1ec854f,0970c5e0a5d7d23c201fe5101dd9b076adc31d9d37d8ba914c94b84a2e1b95bb,True,False
cubicasa5k/labels/train/10350.txt,CubiCasa5K/labels/train/10350.txt,raw_cubicasa\train\10350.txt,train,c40c688ea8766049b2777a37dd6786f8208bba5089693b1226b78844fc24b4eb,4c129021e6ca66b7173f8da72be084ac79f4e63524d5c3cf2890230520d1712b,True,False
cubicasa5k/labels/train/10351.txt,CubiCasa5K/labels/train/10351.txt,raw_cubicasa\train\10351.txt,train,c9e7063e113247bb195e4108152eee7d0b7537625a8dd4aa9a9e57d62d485bcc,14273c9f47874dbfc94bd2868ef99dc60a98a988895a46ad6d59bd8dcdf5d3b6,True,False
cubicasa5k/labels/train/10352.txt,CubiCasa5K/labels/train/10352.txt,raw_cubicasa\train\10352.txt,train,bfb16eddddb4f60bc4ff6260a03da9ea9d682b1036c6e62e83daad3667e4c4a0,9feb5d50295b3ea3be6d2c46136ed7f639c30774dbd91bbb3c586b73727770b0,True,False
cubicasa5k/labels/train/10353.txt,CubiCasa5K/labels/train/10353.txt,raw_cubicasa\train\10353.txt,train,ebf7943b2b1ff3b8f6a9389776ccd5ca1ed5935cccc18081b71464e59eb67b5b,70b0795553a588c10fbf496e1c8a91ccb0d01b40383a761e43b70d22b3999e84,True,False
cubicasa5k/labels/train/10354.txt,CubiCasa5K/labels/train/10354.txt,raw_cubicasa\train\10354.txt,train,ed0449402ac01f8094e2a63dd440f8e97ee991775e9f3b9e881169e44c2826d8,b80e61ed6eab1699e8193c463bf6c265fb556f5b39eabc340165726606285bbc,True,False
cubicasa5k/labels/train/10356.txt,CubiCasa5K/labels/train/10356.txt,raw_cubicasa\train\10356.txt,train,5f67e834b4efeb1955adc1062de210a515173aa7f589c216f24b21e2f3afbb32,ee97814de798fa9c311c27d44ccf19f525e3204c22220ee13e2e91a89d276ad5,True,False
cubicasa5k/labels/train/10359.txt,CubiCasa5K/labels/train/10359.txt,raw_cubicasa\train\10359.txt,train,1a26a974145aea141d8580a26c91427cfd7d8b81a77ac3ad23bfe2d2c800c91a,070dec08f04dfeefb8c1a6e8610a7762be5c64d855e9aa5cdc07433a4bc16454,True,False
cubicasa5k/labels/train/1036.txt,CubiCasa5K/labels/train/1036.txt,raw_cubicasa\train\1036.txt,train,579ab8710390ec3f70843cef598569ca424f5e6b02f94e3a11b286be32cc504f,80d2d3edbe28f047b6e1df4ba2a8ed15d5213f742a3938e01c9d2361bd94290b,True,False
cubicasa5k/labels/train/10360.txt,CubiCasa5K/labels/train/10360.txt,raw_cubicasa\train\10360.txt,train,cf03bfb7a7487c4df49f4a77b2a1be7271d95fe6c5947214e3dd2688aa65ed05,d09ee05307e1b5f4f898ca81f4cc0878599ac9a7666ac2d3d9c0117ad1a416b0,True,False
cubicasa5k/labels/train/10361.txt,CubiCasa5K/labels/train/10361.txt,raw_cubicasa\train\10361.txt,train,743cba7a73cfa1fe1793ab09d8c63b263de8777da7cd714fa7cfd9ed0d43954f,a1b22289b34a2f1f4496a05658c2f1627e8e92374044fab4a36ca03956f4042d,True,False
cubicasa5k/labels/train/10362.txt,CubiCasa5K/labels/train/10362.txt,raw_cubicasa\train\10362.txt,train,9dd64c7bb1c9d835c3a47a0359e32cb059fe2105e1aa8c0a49873ce7ed176572,ba15e8a20c26c5631a7e4d585adebad967ba445d1735dba422e8bda538144798,True,False
cubicasa5k/labels/train/10363.txt,CubiCasa5K/labels/train/10363.txt,raw_cubicasa\train\10363.txt,train,fefc3558c273eb54903e24bf187c9386525497051377db401e0839aa41209947,5ebdac762ce937bc7fb334705d9b3c68abb20389372249dcfad6a9d1b9689306,True,False
cubicasa5k/labels/train/10365.txt,CubiCasa5K/labels/train/10365.txt,raw_cubicasa\train\10365.txt,train,9d0698b242c19a06a12410e55e27ead374115ecf8f4eecf6720390ec7b253ea0,e938a961f2ca8f91922221151abe395df22215a783a695b4942b8a3ce06b874d,True,False
cubicasa5k/labels/train/10366.txt,CubiCasa5K/labels/train/10366.txt,raw_cubicasa\train\10366.txt,train,885e35cc492cfedea8a8818f177be08b806900684d64b3f6a332f3a809e08d43,48b3ed552f60aee91dccc83d17cecc3bc2bd7628cb60f04b02158163e5531805,True,False
cubicasa5k/labels/train/10368.txt,CubiCasa5K/labels/train/10368.txt,raw_cubicasa\train\10368.txt,train,8242620b6ef6bdc112badb194711213b9b8bd92c15f06a69bb3fe89e39f12b23,5d0498fe3f7711fbf705eb9f3ea1db6b7f6ea555061c9a0e885b9cd835f3e8a0,True,False
cubicasa5k/labels/train/10369.txt,CubiCasa5K/labels/train/10369.txt,raw_cubicasa\train\10369.txt,train,3867725eb0f4db0e0df551840e24e25daf4054fb52153644fced466b60c84b29,9bdee8b274270574261b247de1ff0187a17748d61f5d31992869de077ba8d07d,True,False
cubicasa5k/labels/train/10370.txt,CubiCasa5K/labels/train/10370.txt,raw_cubicasa\train\10370.txt,train,dfc95ea3aeb331108009c60563c62294d061151ff2fd6f64fa14a4d1cb1590f2,3393c182f26892069fa289d3f1c2b5a6e318ac6eab306d9c23f6f756b17b76f1,True,False
cubicasa5k/labels/train/10372.txt,CubiCasa5K/labels/train/10372.txt,raw_cubicasa\train\10372.txt,train,d542b9301894e7bb78875af000ff0c375625c11bd515f664fb72f18bcd649fc1,1a2381d7a08014a01f13ebcf690e0addc11a7f97ff466f9843554634220319c6,True,False
cubicasa5k/labels/train/10378.txt,CubiCasa5K/labels/train/10378.txt,raw_cubicasa\train\10378.txt,train,73aaea4ef5ebc94b43da135072ec25ba19c2d551188a8b55b65a9dd92279e4c5,428454eab8d5e27ac81a712cc258333feb9bc61d3bbf6f9ec24eb60d8c9267d8,True,False
