source_id,sample_id,split,layout_typology,typology_name,builtup_sqft,carpet_sqft,bhk,room_count,source_hash
cubicasa5k/labels/train/10302.txt,10302,train,3,Multi-Wing Villa,2256.5,2062.5,4,10,e947b0c4de1c668f816ff30b5ad2c97104c06dffcb73390e542b61834f0992da
cubicasa5k/labels/train/10303.txt,10303,train,0,Compact Studio,1078.7,957.2,1,4,235ddfb116cf95565728ec7d62f07e2c22e94e5b9f1ca619bf66f0141eda0fb4
cubicasa5k/labels/train/10304.txt,10304,train,3,Multi-Wing Villa,1436.5,1222.8,4,11,ab2cd100a7217733c75266bf67e5d2a77410029947e1d413a3eb4083ff38110f
cubicasa5k/labels/train/10306.txt,10306,train,0,Compact Studio,586.7,426.2,1,3,228dc6c01eb29656b61af68f48d5c5a2e4e7ba006217bb04dbce152eb7ad739d
cubicasa5k/labels/train/10311.txt,10311,train,0,Compact Studio,949.7,819.4,1,3,a6688ae312082031a37f767f058c8a7219a83f927cafbeb1892ec8fd46332b3a
cubicasa5k/labels/train/10312.txt,10312,train,1,Zoned Family Residence,1572.0,1324.2,2,6,2cf77af973b8d7c1629ea7986cb43b66e4d7978e53a9714fa4792938e1e336f5
cubicasa5k/labels/train/10315.txt,10315,train,1,Zoned Family Residence,947.3,833.4,2,5,022676507f9f949cb839288fa6296f08c9f20cfc7d9d22dd8bf218beee9ab246
cubicasa5k/labels/train/10323.txt,10323,train,3,Multi-Wing Villa,2177.9,1951.4,4,13,752d63faca8c950d7a1d93f1f77389f438bdd62bda9836cb848511e202d2650b
cubicasa5k/labels/train/10328.txt,10328,train,3,Multi-Wing Villa,1990.6,1746.6,4,10,df6f757b89fab1b46e59d909552fbd1b90abdb391b40833d6b8942387130356a
cubicasa5k/labels/train/10330.txt,10330,train,1,Zoned Family Residence,990.1,843.2,2,6,7bed301bbaa54cfc74d81c73ba0028895eebb245f5be817932398c94aab039c3
cubicasa5k/labels/train/10332.txt,10332,train,1,Zoned Family Residence,1646.7,1405.3,2,7,493227ccf819e633d566d5a0d44aa23b08d7b969bd812228a817c0a384254931
cubicasa5k/labels/train/10334.txt,10334,train,1,Zoned Family Residence,1867.3,1685.3,3,9,b3e9a64d43e8009e18d3af30047b2cdbc6a65e9947273c23756d646a1914a04f
cubicasa5k/labels/train/10340.txt,10340,train,3,Multi-Wing Villa,2203.0,1944.6,4,11,d4bf5023c859ce4eae4f324826983a6935393025cabf2b0851d06e2673c87a00
cubicasa5k/labels/train/10341.txt,10341,train,1,Zoned Family Residence,2121.3,1878.6,3,9,af3b9e038c9d7d03a8b894f975db65d0f7cb819d4f5f174ace6f3f24833dde9e
cubicasa5k/labels/train/10346.txt,10346,train,1,Zoned Family Residence,1656.1,1466.1,2,5,ef2d22fdad3157f6ea2b1476a10a2871e4103810d28cc670a20469599db743b0
cubicasa5k/labels/train/10348.txt,10348,train,0,Compact Studio,410.3,356.2,1,4,401e6d9318b7974d2eaf19166436c2b12eec73df38ca83af52ba6d301276f0ef
cubicasa5k/labels/train/10349.txt,10349,train,3,Multi-Wing Villa,2180.4,1945.0,4,13,216442ec9baeb2fde6597bc055175b1e3f669896c6dc2c44bbf729aeb6bc78b7
cubicasa5k/labels/train/1035.txt,1035,train,3,Multi-Wing Villa,2476.2,2215.5,4,14,1ff12f5176aee5b1c82859c471befa37889aaab19029e0090a3164f6e1ec854f
cubicasa5k/labels/train/10350.txt,10350,train,0,Compact Studio,595.8,499.9,1,5,c40c688ea8766049b2777a37dd6786f8208bba5089693b1226b78844fc24b4eb
cubicasa5k/labels/train/10351.txt,10351,train,1,Zoned Family Residence,2080.4,1863.4,2,7,c9e7063e113247bb195e4108152eee7d0b7537625a8dd4aa9a9e57d62d485bcc
cubicasa5k/labels/train/10352.txt,10352,train,0,Compact Studio,355.9,305.8,1,8,bfb16eddddb4f60bc4ff6260a03da9ea9d682b1036c6e62e83daad3667e4c4a0
cubicasa5k/labels/train/10353.txt,10353,train,0,Compact Studio,628.5,544.0,1,6,ebf7943b2b1ff3b8f6a9389776ccd5ca1ed5935cccc18081b71464e59eb67b5b
cubicasa5k/labels/train/10354.txt,10354,train,0,Compact Studio,359.2,311.8,1,3,ed0449402ac01f8094e2a63dd440f8e97ee991775e9f3b9e881169e44c2826d8
cubicasa5k/labels/train/10356.txt,10356,train,1,Zoned Family Residence,868.6,761.5,2,7,5f67e834b4efeb1955adc1062de210a515173aa7f589c216f24b21e2f3afbb32
cubicasa5k/labels/train/10359.txt,10359,train,0,Compact Studio,235.9,192.8,1,4,1a26a974145aea141d8580a26c91427cfd7d8b81a77ac3ad23bfe2d2c800c91a
cubicasa5k/labels/train/1036.txt,1036,train,3,Multi-Wing Villa,1003.0,856.7,4,10,579ab8710390ec3f70843cef598569ca424f5e6b02f94e3a11b286be32cc504f
cubicasa5k/labels/train/10360.txt,10360,train,1,Zoned Family Residence,1571.2,1394.2,3,9,cf03bfb7a7487c4df49f4a77b2a1be7271d95fe6c5947214e3dd2688aa65ed05
cubicasa5k/labels/train/10361.txt,10361,train,3,Multi-Wing Villa,2428.6,2194.0,4,11,743cba7a73cfa1fe1793ab09d8c63b263de8777da7cd714fa7cfd9ed0d43954f
cubicasa5k/labels/train/10362.txt,10362,train,1,Zoned Family Residence,1439.9,1177.3,2,6,9dd64c7bb1c9d835c3a47a0359e32cb059fe2105e1aa8c0a49873ce7ed176572
cubicasa5k/labels/train/10363.txt,10363,train,3,Multi-Wing Villa,1686.2,1435.2,4,11,fefc3558c273eb54903e24bf187c9386525497051377db401e0839aa41209947
cubicasa5k/labels/train/10365.txt,10365,train,3,Multi-Wing Villa,2293.4,1966.1,4,12,9d0698b242c19a06a12410e55e27ead374115ecf8f4eecf6720390ec7b253ea0
cubicasa5k/labels/train/10366.txt,10366,train,0,Compact Studio,332.6,258.2,1,3,885e35cc492cfedea8a8818f177be08b806900684d64b3f6a332f3a809e08d43
cubicasa5k/labels/train/10368.txt,10368,train,0,Compact Studio,728.0,625.7,1,3,8242620b6ef6bdc112badb194711213b9b8bd92c15f06a69bb3fe89e39f12b23
cubicasa5k/labels/train/10369.txt,10369,train,0,Compact Studio,625.9,504.6,1,7,3867725eb0f4db0e0df551840e24e25daf4054fb52153644fced466b60c84b29
cubicasa5k/labels/train/10370.txt,10370,train,1,Zoned Family Residence,1124.6,953.7,2,6,dfc95ea3aeb331108009c60563c62294d061151ff2fd6f64fa14a4d1cb1590f2
cubicasa5k/labels/train/10372.txt,10372,train,3,Multi-Wing Villa,2241.2,1969.7,5,20,d542b9301894e7bb78875af000ff0c375625c11bd515f664fb72f18bcd649fc1
cubicasa5k/labels/train/10378.txt,10378,train,2,Linear Spine,825.6,725.4,2,7,73aaea4ef5ebc94b43da135072ec25ba19c2d551188a8b55b65a9dd92279e4c5
cubicasa5k/labels/train/10380.txt,10380,train,3,Multi-Wing Villa,2381.0,2149.8,4,9,d1ac431daf20f24f4e5a4bcce674d2d01a57fc8a4e59dea45a33b352d9d12b23
cubicasa5k/labels/train/10381.txt,10381,train,1,Zoned Family Residence,716.7,642.6,2,5,95f5851382370c6eccf79714b020caf3daf72f32508ed5d304bbf61e1b3b7b29
cubicasa5k/labels/train/10385.txt,10385,train,3,Multi-Wing Villa,1789.4,1549.1,4,11,8076d491c084b253ad8ea6dda370f4185bb4cc7ec84c0b33a18092a53fb2a872
cubicasa5k/labels/train/10386.txt,10386,train,1,Zoned Family Residence,1643.0,1395.1,2,8,11df75e2eda31634cff4c4be71d96dab370e34ca4a2ea2a6514a807e41ca8af0
cubicasa5k/labels/train/10389.txt,10389,train,3,Multi-Wing Villa,1582.8,1447.4,4,12,ebd57a2744769ee44e140b44c61739b5f730893c380f7542da316d9314630781
cubicasa5k/labels/train/1039.txt,1039,train,1,Zoned Family Residence,664.7,524.9,2,7,fbb42dbeb06a7bca4228bd1a0cbc9e9c72755515a793112a0aa92abe4b8e6dd5
cubicasa5k/labels/train/10391.txt,10391,train,0,Compact Studio,2294.6,1908.8,1,4,c7f9e0672d099f84b1743ebd890c6d50917ff70b7c1ad53c0b11a2ce5fa65571
cubicasa5k/labels/train/10392.txt,10392,train,0,Compact Studio,1308.9,1177.7,1,4,d6b90231063d5e6ac78e3df4437937e2bde894e5510482e361ab58ed83eafe11
cubicasa5k/labels/train/10395.txt,10395,train,0,Compact Studio,763.7,614.1,1,3,adca0d7ace52148da4c2453d34190aed6687b28e216d344022a22b4b0c6fd0e3
cubicasa5k/labels/train/10397.txt,10397,train,1,Zoned Family Residence,954.4,845.6,2,8,c1ba3bd2bf66bff223730de96179c8d78ee54e483aeb10789237b224fc046251
cubicasa5k/labels/train/10401.txt,10401,train,3,Multi-Wing Villa,1432.7,1259.9,4,10,c83142795e7eb0b8e91545032ffb9743f3db33bd24d191eab915726ede54c0c2
cubicasa5k/labels/train/10403.txt,10403,train,1,Zoned Family Residence,1668.6,1434.3,2,6,aa6a715282a3330397c9cd87bdd3e2801b79c43beb72bb6931d372ce1f51cf5f
cubicasa5k/labels/train/10404.txt,10404,train,0,Compact Studio,501.2,422.7,1,4,ffa9b20b2ee7d0b1b74d37f91fc47bfbafd74c01db7b344004d9f38415c9a3e0
cubicasa5k/labels/train/10408.txt,10408,train,3,Multi-Wing Villa,1590.3,1403.5,4,11,bda3e16d274a7476a32b355904035ae8305641b2df7d8bd84efa5dd99549c5b2
cubicasa5k/labels/train/10409.txt,10409,train,3,Multi-Wing Villa,3141.4,2831.9,5,18,fd06894bfbc90dd019506cebda867fce65d77ef7f839716737bdb2192778f647
cubicasa5k/labels/train/10410.txt,10410,train,1,Zoned Family Residence,1330.2,968.8,2,7,b6b763e030b6371892b7c72400bb8dca5541853aca1fe10b66eccaed35386d35
cubicasa5k/labels/train/10411.txt,10411,train,1,Zoned Family Residence,1123.0,871.4,2,7,db7bad0373dd21c93fe8ece20bbbef6a08a82b7f9b6486b3da8f894c5162ea2b
cubicasa5k/labels/train/10413.txt,10413,train,3,Multi-Wing Villa,1779.5,1409.6,4,10,fbc7597f8b357164ef011dc613d8c52f94b8fc1083ba32bf5bdabbf3922a598f
cubicasa5k/labels/train/10414.txt,10414,train,0,Compact Studio,382.2,323.5,1,3,14341066f24a8fa574e9205c44bc8a0fa55ba952755cc22d8fcf4030e183da87
cubicasa5k/labels/train/10415.txt,10415,train,1,Zoned Family Residence,678.4,604.7,2,7,8ba8c095bfcec5785d520b09c77bc261788ea9978da39f03b05f18f902213405
cubicasa5k/labels/train/10419.txt,10419,train,1,Zoned Family Residence,1212.9,1054.7,2,8,9c9a974d55178910081cb3fc6ff9a063c5f3a1866c9c9113ecef68bf3dc76892
cubicasa5k/labels/train/1042.txt,1042,train,1,Zoned Family Residence,1334.6,1162.2,2,8,9ab1c14186fb0a8a2bcca1d147e487b5e62abbb6415359449ce52ac939c42af0
cubicasa5k/labels/train/10420.txt,10420,train,1,Zoned Family Residence,1626.2,1458.7,2,8,a4e47c0b33ad79a8cda40fa23c09f69336e8c6a64a909529a3d250dce0925047
cubicasa5k/labels/train/10421.txt,10421,train,1,Zoned Family Residence,1067.6,916.0,2,8,58244e5f2f2cd8735142f48a08d5277ef3241c4239457beb6506b947ba1237c7
cubicasa5k/labels/train/10422.txt,10422,train,1,Zoned Family Residence,669.2,576.5,2,5,21acc7a3ad4b3ffa6340ac8a240c4ac56501db4bf6c9a8bc4bcb7cd2bca645bf
cubicasa5k/labels/train/10423.txt,10423,train,1,Zoned Family Residence,1898.7,1684.7,2,6,6b45e0670828743f97381ab267166a4428787bcb893c2e854bd51ee141e8cace
cubicasa5k/labels/train/10424.txt,10424,train,0,Compact Studio,549.7,402.3,1,3,8cfb271957a2fd8041125b21161e66387f4e3493045c3c7806070a912aca7bef
cubicasa5k/labels/train/10427.txt,10427,train,1,Zoned Family Residence,899.4,818.5,2,8,b48279c7b425b5ca9773b635ebafcf9616de220039f9a9ce9e10d9f710819d2c
cubicasa5k/labels/train/10428.txt,10428,train,1,Zoned Family Residence,669.5,574.9,2,6,fe1f4e683dbfa4d2256d9c9c7a2b2ed21566ac31eacf57a75eb3fa3fb3af8ed3
cubicasa5k/labels/train/10429.txt,10429,train,1,Zoned Family Residence,1060.7,903.0,2,6,202eedd3ddcac9f22efef4da37685202f416d4a4a25bdc0b46bcfce6921e5ddf
cubicasa5k/labels/train/10432.txt,10432,train,0,Compact Studio,600.6,528.0,1,9,42b645ce01e2ba5d2282bd5f6ec8d010d81bdb20040d46a0c46f713d3dac8aa6
cubicasa5k/labels/train/10434.txt,10434,train,3,Multi-Wing Villa,2178.6,1896.7,5,15,acdb854a1dc0eaff852c3fec04c36201525340f5f814d3f7eca2a97e8a168bf9
cubicasa5k/labels/train/10435.txt,10435,train,1,Zoned Family Residence,983.3,858.3,2,7,e0a1664f922a2bf874a66b049e44d5d6dc2b826d49f233173e396425805ff90d
cubicasa5k/labels/train/10436.txt,10436,train,1,Zoned Family Residence,1951.0,1618.5,2,8,becb18b1c29e36ea595cd92eb4088925e5400ec7e2acdcc428636c485fcc49e4
cubicasa5k/labels/train/10438.txt,10438,train,1,Zoned Family Residence,1809.0,1583.7,2,8,0161e34a485d2f957ae06681df164f81a9d5f09634a0fc4e27263a3bfd97811a
cubicasa5k/labels/train/10440.txt,10440,train,0,Compact Studio,476.9,391.0,1,4,838436cbb3e7c14ebba07d0796383467b412378d4b17cbd82efd400970342f85
cubicasa5k/labels/train/10441.txt,10441,train,3,Multi-Wing Villa,2156.5,786.3,4,12,251a5c4968436335df9fcef867f847d804dd3a1a7c943ac5e6a720e529146828
cubicasa5k/labels/train/10443.txt,10443,train,2,Linear Spine,704.5,610.4,2,5,c18fdf5dfce0488b42dac0bf9bf2e3cf70a9fc736cc49df017273af69c7b69fb
cubicasa5k/labels/train/10457.txt,10457,train,1,Zoned Family Residence,805.3,655.9,2,7,5d011139c1eb9ab822cbd6daf1bf46a5ae4a603d07ff1af0a095eee407c4698f
cubicasa5k/labels/train/10458.txt,10458,train,3,Multi-Wing Villa,1960.9,1835.2,5,16,676018cf1c09041754f5ebafda5a85213a709f1f3cb5c54c698048eb03c28282
cubicasa5k/labels/train/1046.txt,1046,train,3,Multi-Wing Villa,4485.9,4011.8,5,20,628378bbebea07469f50e64c2c7bd751aff4b77831e4b3d5265691e5d305df58
cubicasa5k/labels/train/10465.txt,10465,train,3,Multi-Wing Villa,2611.1,2327.5,4,12,ff0c86bfa067e4e9eee4193b32541e5a7a198783d3033f4a9a962e2f3a12444a
cubicasa5k/labels/train/10468.txt,10468,train,3,Multi-Wing Villa,1457.0,1235.7,4,14,a0257811f997a5590082d53f3ea71751efc3b1f2348bedab3fa9a212d836a973
cubicasa5k/labels/train/10469.txt,10469,train,0,Compact Studio,199.3,146.7,1,4,391237b9c3e0c6acd740c9a11bf5b055db5706606d6cfe5828755f6407a89d5c
cubicasa5k/labels/train/1047.txt,1047,train,1,Zoned Family Residence,909.8,792.5,2,7,fc0d1382fd7543bdeed708bc8d0d53609b94136dccee5c8117f381efe18938cd
cubicasa5k/labels/train/10470.txt,10470,train,1,Zoned Family Residence,1184.2,1060.8,2,8,f98e8a34dfe6cf04ccc79738af3ce86bb10f6c7bee98e9a63c3207cc22d98804
cubicasa5k/labels/train/10479.txt,10479,train,1,Zoned Family Residence,867.5,748.5,2,7,f0d1f70e0e6217db2e78f5bb93f957a372800b860b6a829c8700ce76267f4202
cubicasa5k/labels/train/10481.txt,10481,train,3,Multi-Wing Villa,1371.9,1250.6,4,10,c64972fa950b522bd20519bc7e4ce680db61b966ede01f79d52b5dea8ccc865b
cubicasa5k/labels/train/10487.txt,10487,train,0,Compact Studio,435.8,336.8,1,3,7f923adde7b7b78bc90666825a8b737600203ae45663fbc7eeb125bad94b88d9
cubicasa5k/labels/train/10489.txt,10489,train,1,Zoned Family Residence,1301.2,1119.7,2,6,14aaafbaa95f776e1547dd000f89462cd40105b1bef9477dc53d95d5444bf747
cubicasa5k/labels/train/10490.txt,10490,train,3,Multi-Wing Villa,2704.1,2451.4,5,15,553af0bfc89fd7425587275ab0232b77c0bff8e21ae6f90296323a7f12cbb5be
cubicasa5k/labels/train/10491.txt,10491,train,3,Multi-Wing Villa,1718.8,1452.7,5,16,87a19a8481843037339750b5e1cd44d429fa0b569b0c2e607f77425baedb2831
cubicasa5k/labels/train/10497.txt,10497,train,0,Compact Studio,780.8,679.2,1,4,949874b3fef7393a27e1022d2fc3b541899778e8861020f1d8167a5c4617ee8c
cubicasa5k/labels/train/10498.txt,10498,train,3,Multi-Wing Villa,2299.6,2122.2,4,13,abd3567457f5b61b8c7698c0fa5cf390631e0585131d7ccb5e918ee2d33cdf40
cubicasa5k/labels/train/10499.txt,10499,train,3,Multi-Wing Villa,1371.0,1218.3,4,12,a333eb423620acd44a285e1bd7d7eed3cdbdaf76ced5b69f56d80999ec6c2275
cubicasa5k/labels/train/10500.txt,10500,train,3,Multi-Wing Villa,1763.5,1593.4,4,12,6548278d11a21a17de45464d6a40d5afb733e4f610c88d5cd8d7532ba8bae514
cubicasa5k/labels/train/10507.txt,10507,train,1,Zoned Family Residence,1099.6,946.1,2,8,ca1790915a31d75b1b70b9f17103467fb8cdf816180a1e1e0025e2fb96524836
cubicasa5k/labels/train/1051.txt,1051,train,3,Multi-Wing Villa,4157.2,3747.6,5,20,a94e99588723242a79399248030e6cefc37fa2c6654ccfe5b76399a2fc7cc956
cubicasa5k/labels/train/10510.txt,10510,train,0,Compact Studio,456.3,387.6,1,5,4c95f7f99ce80a316f5ecbf52b12a12460cf9407bf9f68a57340f9a131c9eec1
cubicasa5k/labels/train/10512.txt,10512,train,1,Zoned Family Residence,1018.1,818.1,2,7,6509a06fbfe7b1433a28bda6edbc5fd153949af2e2a14adfa52c39af32f0e701
cubicasa5k/labels/train/10515.txt,10515,train,3,Multi-Wing Villa,3359.8,3083.7,5,20,d00b33d1e9c6c65944b9bd6277f65fd36396ab12cd75d4c65306979bc9a7b9bf
cubicasa5k/labels/train/10516.txt,10516,train,1,Zoned Family Residence,715.5,622.2,2,7,5dfbc453a8579b1d99b59cb6528b9b621b6e293038c67fea05443433b6bb11f2
cubicasa5k/labels/train/10519.txt,10519,train,0,Compact Studio,1614.2,1250.7,1,3,f9231019008676245a8cdb453dc1560ee9799d8f03c0925a82f6e276d37a75a1
cubicasa5k/labels/train/1052.txt,1052,train,3,Multi-Wing Villa,2411.3,2069.3,5,16,ed1c073e459c2d158fe28adbccd9800c5f6ee722ee1fc55a4265dd1728b6bb09
cubicasa5k/labels/train/10525.txt,10525,train,1,Zoned Family Residence,888.1,750.2,2,7,5879319d16caec2292d02b11a49a1be9c8eb5b365d8b3f1133ba1fe49fde6e36
cubicasa5k/labels/train/10526.txt,10526,train,0,Compact Studio,579.1,471.2,1,3,1f48761e31d12269c0ef9872fb0fb32d46a3e75681d00cc6a7150870718e06f4
cubicasa5k/labels/train/10533.txt,10533,train,3,Multi-Wing Villa,3635.8,3210.6,4,14,6ba966cb0e29d9a241aed4137d47d71134764304f2cbebce1b46c80edf8f5d65
cubicasa5k/labels/train/10538.txt,10538,train,1,Zoned Family Residence,930.8,791.2,2,7,60c097cc5fec40add331751a5514e00afca9a12a734356012a5070479e54cbe8
cubicasa5k/labels/train/10539.txt,10539,train,0,Compact Studio,593.9,474.3,1,4,4a580ddee1ab8d31a637c01ff085e7b604e8888234fea639788560e9f51651f5
cubicasa5k/labels/train/10540.txt,10540,train,0,Compact Studio,668.1,531.8,1,4,71b556d6ffa31c08b08242d856a4ee1c047c374f30d1def2fb279e2305bcece0
cubicasa5k/labels/train/10541.txt,10541,train,1,Zoned Family Residence,2076.2,1877.7,2,5,ddf49a858e83198c86557614917113af6f0b5bab5016b2462abe9ec74debf06f
cubicasa5k/labels/train/10542.txt,10542,train,1,Zoned Family Residence,1857.5,1627.6,3,9,928fd32499b5d1d0486bdb1174547be37fee084a0e02db269364a52d2ef7714b
cubicasa5k/labels/train/10545.txt,10545,train,1,Zoned Family Residence,1158.8,989.4,2,8,24b95eb432922c996784dadf3a6a8fb5662b53bcf9b9a05101f96eaa34489bbf
cubicasa5k/labels/train/10547.txt,10547,train,0,Compact Studio,997.7,806.4,1,4,1801e88e9a75fe6a3d6d79efb76898079a587b57010f02d03a8bfffaf4e1f4aa
cubicasa5k/labels/train/10549.txt,10549,train,0,Compact Studio,248.5,185.0,1,3,c4f7ebc6c61e1f01ed77a7de12c62d4db8bc96665cbf70affd7fa9a09c66ce59
cubicasa5k/labels/train/10552.txt,10552,train,1,Zoned Family Residence,1671.9,1459.6,3,9,2a734c0db59e1d8f39ac3adf23c9c02dd465afd337302b13b1d1c24f322360aa
cubicasa5k/labels/train/10553.txt,10553,train,0,Compact Studio,546.8,467.1,1,4,f1fd88fc5165200e66d39c13867fa3b5f8caa1bcfb0f6147c6599193e0a3089e
cubicasa5k/labels/train/10557.txt,10557,train,3,Multi-Wing Villa,3413.8,3070.1,4,14,ee4bc76b2850fa1bc258a583344829009bf4f1af09a3b1d8d8924ff79b07be03
cubicasa5k/labels/train/10565.txt,10565,train,0,Compact Studio,406.6,348.7,1,4,9426de632a2b0824bfdb4d86d36ae1c4376ba5f173e982f24fe9c304080c3ad2
cubicasa5k/labels/train/10567.txt,10567,train,1,Zoned Family Residence,930.0,823.6,2,5,bfffc3b85276b7b04470c93b785a3781e154372f6acd7d282957384c5dacc38b
cubicasa5k/labels/train/10568.txt,10568,train,1,Zoned Family Residence,1221.4,1069.5,2,5,07ac506204b26c1a118f3afc5e3f06f3f6a7043c74701856c1c028cf0fe67f40
cubicasa5k/labels/train/10569.txt,10569,train,3,Multi-Wing Villa,1599.1,1408.7,4,14,907fa2ac6f750de66a9b57684c18f95d76179ca9b2f1898500429a5de10c045b
cubicasa5k/labels/train/10570.txt,10570,train,1,Zoned Family Residence,1657.4,1520.8,2,6,a4ee6746ec3318c0e3af62514f435bd49d873b93c2dd1169577caebcfb779d74
cubicasa5k/labels/train/10571.txt,10571,train,1,Zoned Family Residence,1054.1,819.3,2,7,ef577dd3b5be01913b60064c21da172c4ea9d6bf1e292b24ff1d4b37e025cef5
cubicasa5k/labels/train/10572.txt,10572,train,2,Linear Spine,755.0,629.0,2,5,4ba76679a02c61733626971e8096b8f436d3dde7a7acd5bbe961221a3c257928
cubicasa5k/labels/train/10575.txt,10575,train,3,Multi-Wing Villa,2757.2,2404.4,5,17,abe31be505afad2268a6f3a7dc3e1271790a852e18cddc99a29c71c46400ca82
cubicasa5k/labels/train/10576.txt,10576,train,1,Zoned Family Residence,658.2,513.8,2,7,b931d99a8a976e0e201be468284ae6c62226ae33bde556445159aabd693ad40b
cubicasa5k/labels/train/10578.txt,10578,train,3,Multi-Wing Villa,3143.9,2788.9,4,14,2c18c29d05bbfa179c61f32d102c05c31a03b53049e47e19f37df57f9b9bbe85
cubicasa5k/labels/train/10580.txt,10580,train,1,Zoned Family Residence,1001.9,887.7,2,5,463c6ea4c7f763849f6f2c5ad9a7d0598ea879803623f63cf31502a1ff651839
cubicasa5k/labels/train/10581.txt,10581,train,1,Zoned Family Residence,726.9,610.0,2,5,cf506a02279c67e08bca5b07ad1e87518403e6ac956826a45bd1c9123615a4e5
cubicasa5k/labels/train/10584.txt,10584,train,0,Compact Studio,327.4,268.1,1,4,55d32cdead130941c4a090267378ab6cc84e3523fa5e11263ff629f2c840c3d9
cubicasa5k/labels/train/10586.txt,10586,train,1,Zoned Family Residence,1801.7,1548.6,2,5,810f511476edee4191e3148f577296ff1f43ab38204d7adf03684fea1a5255b9
cubicasa5k/labels/train/10587.txt,10587,train,0,Compact Studio,1198.6,1026.7,1,4,50e884589094c715f282fca6ae597cdb5fba846c234063c3262a12d3df7ae170
cubicasa5k/labels/train/1059.txt,1059,train,3,Multi-Wing Villa,2526.3,2198.5,4,12,2dad0d2c9bfa901c5587fd00cddeca9ee31d930526e55389adcd075c7ac51c7b
cubicasa5k/labels/train/10599.txt,10599,train,3,Multi-Wing Villa,1784.0,1504.1,4,10,793c70c6bee5481cdc2713e964bc94e3f0d0206d912f1bc31fe9f74a11522c26
cubicasa5k/labels/train/10605.txt,10605,train,1,Zoned Family Residence,1212.5,1030.2,2,8,f4b4eab2b00db7ec0babe159afe50fca06874f434ae63c2ab035e0d24294a91a
cubicasa5k/labels/train/1061.txt,1061,train,3,Multi-Wing Villa,1852.7,1614.4,5,15,3dd1f7d0af45dfcc5ef8f3da6a36f11af1bcd8681c62411e5b8406d61ead47a0
cubicasa5k/labels/train/10611.txt,10611,train,3,Multi-Wing Villa,2765.3,2470.5,5,16,cbc7eaae4929f5de3f3e8f038284c75189432cbe893ade8b4597052fc35febe2
cubicasa5k/labels/train/10615.txt,10615,train,0,Compact Studio,1139.1,987.4,1,3,77e4a4bc174b4c66d661168342b8686b0a6e048f5d5c4a9d229747488dd0d715
cubicasa5k/labels/train/10616.txt,10616,train,3,Multi-Wing Villa,1865.1,1662.4,4,12,e7d7c27cd0dae171a3e863a43e50a2d1809baae2a602fcc6139aa62be6c81db3
cubicasa5k/labels/train/10618.txt,10618,train,1,Zoned Family Residence,1356.3,1199.8,2,8,619f72d8b111de8da72354547ecd2670cff8b060d276b777115d45834d9ff7aa
cubicasa5k/labels/train/10619.txt,10619,train,1,Zoned Family Residence,1738.1,1567.9,3,9,76794018ba766df9d94a94a80cff11a8539529003d7d199ff6276909ce5d4751
cubicasa5k/labels/train/10620.txt,10620,train,0,Compact Studio,491.4,449.8,1,5,969db22a8d6f155a9233239a19bb553ea43147332a6c4f35a36108bba8076898
cubicasa5k/labels/train/10624.txt,10624,train,0,Compact Studio,2396.8,1620.6,1,4,72b2230740606da39cfc281497575202bb2727c5e0f328c86eb85ee85cebf452
cubicasa5k/labels/train/10626.txt,10626,train,3,Multi-Wing Villa,2791.5,2535.5,4,12,602b5ace7e4cb7ec79e78e7686f14f86f724cad30ac5449d07a34212036cfd3c
cubicasa5k/labels/train/10628.txt,10628,train,3,Multi-Wing Villa,1228.6,1107.3,4,10,456070604ddfc125350b2eb52303b65e78e6d3db261c0f73f18c3b105f13eae8
cubicasa5k/labels/train/10635.txt,10635,train,1,Zoned Family Residence,1976.0,1732.8,2,5,c0c7a2a41859851c5fbe25457e5a2d8130851256e55778f8825df3d1191bf38f
cubicasa5k/labels/train/10636.txt,10636,train,2,Linear Spine,1434.3,1211.1,2,8,baff389fde58b3f682002c3523586a3683a0053ba88cfafafdb97edc6e403c6b
cubicasa5k/labels/train/10638.txt,10638,train,0,Compact Studio,649.0,459.0,1,4,e1921805854bccec70e782938db24cceabcecdb0ea9b96ce11362ca388d28ef4
cubicasa5k/labels/train/10640.txt,10640,train,1,Zoned Family Residence,692.4,585.9,2,8,5e600f9a235916325ffa150308e1bb5c598997859b26b6a317004b6d74e91c03
cubicasa5k/labels/train/10643.txt,10643,train,1,Zoned Family Residence,1026.7,914.2,2,8,5b8293d4c330a8001d1f0e6913c2ea31f21d55396fc4ef83321045569ef04a45
cubicasa5k/labels/train/10644.txt,10644,train,3,Multi-Wing Villa,1865.1,1640.5,4,11,d9ad41df155181e6a2d8148954d0b4fa79283899dc86fc3d26e1b88947109318
cubicasa5k/labels/train/10646.txt,10646,train,1,Zoned Family Residence,746.6,619.2,2,5,17e34760922e790010b8a001f5f0f41c842b1157692ea904ece5fac1adde00a5
cubicasa5k/labels/train/10647.txt,10647,train,3,Multi-Wing Villa,2321.2,2096.6,4,12,474c5fa1b8a1d81475b8802584ab6179e7630f45d2c9bfbe78a835bf5dd59c37
cubicasa5k/labels/train/10649.txt,10649,train,3,Multi-Wing Villa,2880.6,2557.5,4,11,57ab4eccd69ca23f76329c4db558f91951649b6032339885d3aadc364510e0f0
